t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
716542183973715968,3688493122,negative,remain,2016-04-03T08:25:44.000Z,"I'm one of those sad individuals who will be staying up to watch this! Have booked the next day off #Brexit #VoteIn

https://t.co/y28zY4i8is",['votein']
716920695884812288,533578801,positive,remain,2016-04-04T09:29:48.000Z,Voting for #Brexit plays straight into #Putins hands....remember that .... #VoteIn #StrongerIn  https://t.co/AZRqDrUNun,['votein']
717972427553247232,19826058,positive,remain,2016-04-07T07:09:00.000Z,£9m to stay in the EU sounds like good value to me. https://t.co/vEQpO0FMTO #VoteIn #brexit #taxpayer,['votein']
718672696691859456,245956892,neutral,remain,2016-04-09T05:31:37.000Z,"Christians, is #Brexit building bridges or buildings walls? #PopeFrancis #votein",['votein']
718721414203850752,533578801,negative,remain,2016-04-09T08:45:13.000Z,A quote from 1996. Desperate stuff from the #Brexit camp #VoteIn #StrongerIn  https://t.co/XdoTsOMAIi,['votein']
719097648234565632,393633659,neutral,remain,2016-04-10T09:40:14.000Z,I'm still struggling to decide whether to vote stay or go but found this interesting https://t.co/jhPfPQUPjY #Brexit #VoteIN #EUreferendum,['votein']
719116011685994496,226879678,neutral,remain,2016-04-10T10:53:12.000Z,"That's the entire #Brexit argument, dismantled...

#VoteIn
 https://t.co/osWL5ehXuV",['votein']
719490255225778176,155265507,positive,other,2016-04-11T11:40:18.000Z,Better the devil you know at the moment... #VoteIN #Brexit https://t.co/aHeBhQMZU5,['votein']
719851838019866624,92034115,positive,remain,2016-04-12T11:37:07.000Z,UK environment benefits greatly from being EU member: #cleanwater &amp; #nature protection #VoteIn #Brexit https://t.co/KK52XtdAIo,['votein']
720102997024468992,19088015,negative,remain,2016-04-13T04:15:08.000Z,"When the IMF tells you that Brexit is a bad idea, you really ought to listen #votein",['votein']
720542220080848896,1603968144,negative,remain,2016-04-14T09:20:26.000Z,People #votingout in #Brexit simply because they oppose the Tory party makes me worry for the future of the U.K. Read the Facts! #VoteIn,['votein']
720589470442123264,307939974,negative,other,2016-04-14T12:28:12.000Z,"Therefore, the U.S won't be as willing as many #Brexit supporters falsely believe in signing a trade deal #VoteIn  https://t.co/BrO7b83DoX",['votein']
720636054336901120,197468566,negative,remain,2016-04-14T15:33:18.000Z,Bank of England warns #Brexit could do serious harm to UK https://t.co/bCnD9KRXWL - I lost business becuase of the uncertainty #votein,['votein']
720919266367823872,48254583,neutral,remain,2016-04-15T10:18:41.000Z,@lindayueh 4th biggest - and where would we be for car exports post Brexit? Probably 24th biggest. #VoteIn,['votein']
721643196057591808,3688493122,neutral,other,2016-04-17T10:15:20.000Z,So the referendum campaign has officially started 🤔 #Brexit #votein https://t.co/7C6QtKYNWA,['votein']
722043986840576000,718402904516911104,negative,remain,2016-04-18T12:47:56.000Z,"""BHP Billiton boss warns Brexit will lead to a ""decade"" of trade negotiations"" | via @telebusiness https://t.co/PPtQO7QHAq #votein",['votein']
722084961608679424,3040972234,negative,remain,2016-04-18T15:30:45.000Z,@BBCr4today George O is my least favorite politician but he's got this call right #Brexit would be a disaster - no brainer #voteIN,['votein']
722200333221552128,15643667,neutral,remain,2016-04-18T23:09:11.000Z,"@Conservatives why choose @ZacGoldsmith when #EU has invested £2billion in #London, yet he wants to leave? #LondonMayor2016 #Brexit #voteIN",['votein']
722357015792783360,384804514,positive,other,2016-04-19T09:31:47.000Z,Michael Gove backing the #EU exit is a real bonus for the #votein campaign. #brexit,['votein']
722521843178041344,3918992189,negative,remain,2016-04-19T20:26:45.000Z,#Brexit Risk Drives Britons to Apply For French Passports @britinfluence @InFactsOrg #VoteIn https://t.co/BOHGi2Fdk5 https://t.co/lU0uwGqEOy,['votein']
723279331292778496,295906784,negative,remain,2016-04-21T22:36:45.000Z,"Voters for #Brexit will be quite unconcerned re any collateral damage, their focus is narrowly nationalistic #Votein https://t.co/28kPKlEwVW",['votein']
723479200359964672,723129848743362560,negative,other,2016-04-22T11:50:57.000Z,Anyone who votes OUT is a insufferable cunt #BREXIT #VOTEIN,['votein']
723507935477923840,3339127744,positive,remain,2016-04-22T13:45:08.000Z,"@Independent Haven't heard one good reason for leaving EU from #Brexit , Boris moving back into dark ages with his views #votein",['votein']
724172164518281216,47301993,neutral,other,2016-04-24T09:44:33.000Z,"I’m here to slay you, Boris via @thesundaytimes #Brexit #voteIN  https://t.co/2PjPdNOOj8",['votein']
724295675782041600,21814251,positive,other,2016-04-24T17:55:20.000Z,"Throughout the #Brexit arguments, the #VoteLeave camps ONLY argument has been the #VoteIn side are scaring voters. We can't leave the EU!!",['votein']
724720124813545472,21814251,positive,remain,2016-04-25T22:01:57.000Z,That's it.....celebrity Mad man David Icke has come out in support of #Brexit surly this makes the #VoteIn argument more solid!,['votein']
724723822709104640,21814251,positive,remain,2016-04-25T22:16:38.000Z,Having mad man David Icke argue for #Brexit is like Morrissey trying to convince people to stop eating meat...no one cares  #VoteIn,['votein']
724831515390124032,131263544,negative,remain,2016-04-26T05:24:34.000Z,#Obama poses a question that #Brexit campaigners are no nearer answering. It's about the #economy so #voteIN  https://t.co/RnDDaLrBea,['votein']
